window_id,ticker,strategy,family,config_id,params_json,data_status,window_start,window_end,ml_model,ml_fallback,ml_prediction_coverage,ml_oos_label_positive_rate,ml_oos_predicted_positive_rate,total_return,sharpe,max_drawdown,win_rate,avg_profit,trades,profit_factor,gross_profit,gross_loss
evaluation_full,AAPL,Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.013685935286795514,4.632849004260468,-0.006661293363018461,0.44,27.37187057359073,50,1.7682984738952345,3149.924059951891,1781.3305312723542
evaluation_early_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,9.197987488707149e-05,0.056672950706051654,-0.006661293363018461,0.36363636363636365,0.836180680790373,11,1.012062527245467,771.7237253808572,762.5257378921631
evaluation_middle_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:50:00-04:00,2026-07-09 11:35:00-04:00,n/a,False,1.0,,,0.011561207895082415,7.993234168980547,-0.0027443898819827783,0.55,57.8060394754134,20,4.028022441906444,1537.927995923942,381.8072064156743
evaluation_late_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:40:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0014493985727581649,0.9785236374274366,-0.005604984868318952,0.3,7.246992863789693,20,1.2198884169217952,804.0917094051518,659.1518521293581
evaluation_full,AAPL,Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.014331890751500653,4.850833796534476,-0.006141908330505541,0.4489795918367347,29.248756635715306,49,1.7962975308325813,3233.005123369561,1799.8160482195105
evaluation_early_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,0.00046433588472694076,0.23574072327595663,-0.006141908330505541,0.4,4.643358847271084,10,1.0610117358932263,807.4935352667496,761.0599467940389
evaluation_middle_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:50:00-04:00,2026-07-09 11:35:00-04:00,n/a,False,1.0,,,0.011829083421645459,8.173322054128333,-0.0027443898819827783,0.55,59.14541710822796,20,3.9484732079099025,1584.1018612344144,401.19351906985537
evaluation_late_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:40:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0014493985727581649,0.9785236374274366,-0.005604984868318952,0.3,7.246992863789693,20,1.2198884169217952,804.0917094051518,659.1518521293581
evaluation_full,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.014158720116179024,4.794324880502505,-0.006661293363018461,0.47058823529411764,27.76219630623377,51,1.8207935168323637,3140.8759042925467,1725.0038926746245
evaluation_early_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,9.197987488707149e-05,0.056672950706051654,-0.006661293363018461,0.36363636363636365,0.836180680790373,11,1.012062527245467,771.7237253808572,762.5257378921631
evaluation_middle_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:50:00-04:00,2026-07-09 11:35:00-04:00,n/a,False,1.0,,,0.011816434597808234,8.166809333850727,-0.0027443898819827783,0.6,59.08217298904289,20,4.316613810877601,1537.92354759373,356.2800878128725
evaluation_late_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:40:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0016637467834834663,1.1249571573899924,-0.005604984868319174,0.3333333333333333,7.922603730872231,21,1.2646809901379397,794.9603514697978,628.585673121481
evaluation_full,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.013996153780785336,4.737709789339311,-0.006661293363018461,0.44,27.99230756157011,50,1.7995788762950355,3150.0560407481166,1750.4406626696114
evaluation_early_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,9.197987488707149e-05,0.056672950706051654,-0.006661293363018461,0.36363636363636365,0.836180680790373,11,1.012062527245467,771.7237253808572,762.5257378921631
evaluation_middle_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:50:00-04:00,2026-07-09 11:35:00-04:00,n/a,False,1.0,,,0.011561207895082415,7.993234168980547,-0.0027443898819827783,0.55,57.8060394754134,20,4.028022441906444,1537.927995923942,381.8072064156743
evaluation_late_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:40:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0017558723171573476,1.1842242633365117,-0.005604984868319063,0.3,8.779361585785564,20,1.27931513412218,804.2220970177274,628.6348653020161
evaluation_full,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.01464230692736046,4.955782949521825,-0.006141908330505541,0.4489795918367347,29.882259035429307,49,1.8277603685859611,3233.1371882684793,1768.9064955324434
evaluation_early_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,0.00046433588472694076,0.23574072327595663,-0.006141908330505541,0.4,4.643358847271084,10,1.0610117358932263,807.4935352667496,761.0599467940389
evaluation_middle_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:50:00-04:00,2026-07-09 11:35:00-04:00,n/a,False,1.0,,,0.011829083421645459,8.173322054128333,-0.0027443898819827783,0.55,59.14541710822796,20,3.9484732079099025,1584.1018612344144,401.19351906985537
evaluation_late_third,AAPL,Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:40:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0017558723171573476,1.1842242633365117,-0.005604984868319063,0.3,8.779361585785564,20,1.27931513412218,804.2220970177274,628.6348653020161
evaluation_full,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.014158720116179024,4.794324880502505,-0.006661293363018461,0.47058823529411764,27.76219630623377,51,1.8207935168323637,3140.8759042925467,1725.0038926746245
evaluation_early_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,9.197987488707149e-05,0.056672950706051654,-0.006661293363018461,0.36363636363636365,0.836180680790373,11,1.012062527245467,771.7237253808572,762.5257378921631
evaluation_middle_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:50:00-04:00,2026-07-09 11:35:00-04:00,n/a,False,1.0,,,0.011816434597808234,8.166809333850727,-0.0027443898819827783,0.6,59.08217298904289,20,4.316613810877601,1537.92354759373,356.2800878128725
evaluation_late_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:40:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0016637467834834663,1.1249571573899924,-0.005604984868319174,0.3333333333333333,7.922603730872231,21,1.2646809901379397,794.9603514697978,628.585673121481
evaluation_full,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.013996153780785336,4.737709789339311,-0.006661293363018461,0.44,27.99230756157011,50,1.7995788762950355,3150.0560407481166,1750.4406626696114
evaluation_early_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,9.197987488707149e-05,0.056672950706051654,-0.006661293363018461,0.36363636363636365,0.836180680790373,11,1.012062527245467,771.7237253808572,762.5257378921631
evaluation_middle_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:50:00-04:00,2026-07-09 11:35:00-04:00,n/a,False,1.0,,,0.011561207895082415,7.993234168980547,-0.0027443898819827783,0.55,57.8060394754134,20,4.028022441906444,1537.927995923942,381.8072064156743
evaluation_late_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:40:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0017558723171573476,1.1842242633365117,-0.005604984868319063,0.3,8.779361585785564,20,1.27931513412218,804.2220970177274,628.6348653020161
evaluation_full,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.01464230692736046,4.955782949521825,-0.006141908330505541,0.4489795918367347,29.882259035429307,49,1.8277603685859611,3233.1371882684793,1768.9064955324434
evaluation_early_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,0.00046433588472694076,0.23574072327595663,-0.006141908330505541,0.4,4.643358847271084,10,1.0610117358932263,807.4935352667496,761.0599467940389
evaluation_middle_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:50:00-04:00,2026-07-09 11:35:00-04:00,n/a,False,1.0,,,0.011829083421645459,8.173322054128333,-0.0027443898819827783,0.55,59.14541710822796,20,3.9484732079099025,1584.1018612344144,401.19351906985537
evaluation_late_third,AAPL,Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:40:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0017558723171573476,1.1842242633365117,-0.005604984868319063,0.3,8.779361585785564,20,1.27931513412218,804.2220970177274,628.6348653020161
evaluation_full,AAPL,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.0034772869041839183,1.696783563116433,-0.005244440043592813,0.5454545454545454,15.80584956446939,22,1.3183838010208742,1439.896976943458,1092.1682865251314
evaluation_early_third,AAPL,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:45:00-04:00,n/a,False,1.0,,,0.003666608893515111,2.1437396360389736,-0.005244440043592813,0.5384615384615384,28.20468379626722,13,1.5119205373914217,1082.906600492224,716.2457111407501
