strategy,family,config_id,params_json,AAPL_total_return,AAPL_sharpe,AAPL_max_drawdown,AAPL_win_rate,AAPL_profit_factor,AAPL_trades,AAPL_ml_prediction_coverage,AAPL_sharpe_delta,AAPL_pf_improved,AAPL_sharpe_improved,TSLA_total_return,TSLA_sharpe,TSLA_max_drawdown,TSLA_win_rate,TSLA_profit_factor,TSLA_trades,TSLA_ml_prediction_coverage,TSLA_sharpe_delta,TSLA_pf_improved,TSLA_sharpe_improved,NVDA_total_return,NVDA_sharpe,NVDA_max_drawdown,NVDA_win_rate,NVDA_profit_factor,NVDA_trades,NVDA_ml_prediction_coverage,NVDA_sharpe_delta,NVDA_pf_improved,NVDA_sharpe_improved,CBA_AX_total_return,CBA_AX_sharpe,CBA_AX_max_drawdown,CBA_AX_win_rate,CBA_AX_profit_factor,CBA_AX_trades,CBA_AX_ml_prediction_coverage,CBA_AX_sharpe_delta,CBA_AX_pf_improved,CBA_AX_sharpe_improved,mean_sharpe,median_sharpe,pooled_profit_factor,sharpe_improved_n,pf_improved_n,both_improved_n,zero_trade_n,window_id
ML Classifier,ml_threshold,ml_logistic_regression_b0.60_s0.48,"{""buy_threshold"":0.6,""model"":""Logistic Regression"",""sell_threshold"":0.48,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",-0.0042444233971105,-1.4414398696422988,-0.0114480746966898,0.4705882352941176,0.740590577498778,17,1.0,-0.021382219040475547,True,False,0.0004674229379744,0.1492804738627112,-0.0192015724354214,0.35,1.018915535827004,20,1.0,0.2463307366657711,True,True,0.0064718039277802,2.924453108896093,-0.0065278073924576,0.8,2.734235144376207,10,1.0,4.082163512084293,True,True,-0.0003349337218568,-0.4676163969451701,-0.0016173202666921,0.6666666666666666,0.6072845955004913,3,1.0,-2.1260078843639083,False,False,0.29116932904283377,-0.15916796154122945,1.0516862550390038,2,3,2,0,evaluation_early_third
ML Classifier,ml_threshold,ml_random_forest_b0.52_s0.40,"{""buy_threshold"":0.52,""model"":""Random Forest"",""sell_threshold"":0.4,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",-0.0099007032894712,-3.3613327678069846,-0.0180781854592193,0.3333333333333333,0.4359919181673551,24,1.0,-1.8619708434522733,False,False,0.0137453245542991,3.4997419469470605,-0.0151748519493095,0.625,1.6791249287547318,24,1.0,2.519627585966329,True,True,-0.0089285856027193,-2.5505473835000725,-0.0162063721814491,0.5238095238095238,0.5235376645301261,21,1.0,-1.0229138386935686,False,False,0.0013933506585879,1.290542397028055,-0.0020033715843837,0.6153846153846154,1.5171452879677425,13,1.0,0.17944894778293752,False,True,-0.2803989518329854,-0.6300024932360088,0.9376875918039423,2,1,1,0,evaluation_early_third
ML Classifier,ml_threshold,ml_random_forest_b0.55_s0.45,"{""buy_threshold"":0.55,""model"":""Random Forest"",""sell_threshold"":0.45,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",-0.0040973815402365,-1.4993619243547114,-0.0106069367073347,0.217391304347826,0.7233050169497083,23,1.0,0.0,False,False,0.0032813699164828,0.9801143609807316,-0.0137768536133062,0.5357142857142857,1.1758550389368028,28,1.0,0.0,False,False,-0.0050477961595051,-1.527633544806504,-0.0154763110481344,0.5454545454545454,0.6855004858068038,22,1.0,0.0,False,False,0.0010168455420944,1.1110934492451174,-0.0018470885103207,0.6666666666666666,1.5606291544579414,12,1.0,0.0,False,False,-0.23394691473384155,-0.2596237816869899,0.9055758779024575,0,0,0,0,evaluation_early_third
ML Classifier,ml_threshold,ml_random_forest_b0.60_s0.48,"{""buy_threshold"":0.6,""model"":""Random Forest"",""sell_threshold"":0.48,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",-0.0031336724033843,-1.4170392478842435,-0.0084918419619756,0.5882352941176471,0.6888198430794261,17,1.0,0.08232267647046787,False,True,-0.0021861568932226,-0.7784857446740858,-0.0108419771602145,0.5294117647058824,0.8105931827466536,17,1.0,-1.7586001056548173,False,False,-0.0013750482102644,-0.4707677181356616,-0.012079326746715,0.65,0.8942443168613836,20,1.0,1.0568658266708424,True,True,-0.0015339479516059,-2.470997779986416,-0.0024382095537097,0.4285714285714285,0.1980188745430974,7,1.0,-3.5820912292315334,False,False,-1.2843226226701017,-1.0977624962791648,0.7747207708124333,2,1,1,0,evaluation_early_third
ML Classifier,ml_threshold,ml_xgboost_b0.52_s0.40,"{""buy_threshold"":0.52,""model"":""XGBoost"",""sell_threshold"":0.4,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",-0.0047465566358251,-1.5330198893666374,-0.01345192618525,0.3448275862068966,0.7405064686683973,29,1.0,0.49232015874653734,False,True,0.0132274238434899,3.3739481851241564,-0.0179887341326764,0.5333333333333333,1.5336962331199049,30,1.0,-0.633530227502586,False,False,-0.0119518583626919,-3.3640181764059527,-0.0179730124479093,0.4827586206896552,0.539678282074626,29,1.0,0.6661196555472131,True,True,-0.0017308125328088,-1.442534568556326,-0.0043579050424163,0.5416666666666666,0.7353282631011299,24,1.0,-0.3152283670648599,False,False,-0.7414061123011899,-1.4877772289614817,0.9311746686891152,2,1,1,0,evaluation_early_third
ML Classifier,ml_threshold,ml_xgboost_b0.55_s0.45,"{""buy_threshold"":0.55,""model"":""XGBoost"",""sell_threshold"":0.45,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",-0.0060447058747633,-2.0253400481131747,-0.0133605821304519,0.3142857142857143,0.7445155229428739,35,1.0,0.0,False,False,0.0142214843086307,4.007478412626742,-0.0135502144365597,0.5555555555555556,1.7885856228509616,36,1.0,0.0,False,False,-0.0138364686823188,-4.030137831953166,-0.0198092013617082,0.4594594594594595,0.4155438898011445,37,1.0,0.0,False,False,-0.0010913428287484,-1.127306201491466,-0.0025396065139358,0.4583333333333333,0.793935959846978,24,1.0,0.0,False,False,-0.793826417232766,-1.5763231248023204,0.9044631401011691,0,0,0,0,evaluation_early_third
ML Classifier,ml_threshold,ml_xgboost_b0.60_s0.48,"{""buy_threshold"":0.6,""model"":""XGBoost"",""sell_threshold"":0.48,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.0001940943373657,0.0872358128654409,-0.0069219057757112,0.4838709677419355,1.0112874463205768,31,1.0,2.1125758609786156,True,True,0.0126648776968669,3.778875785298039,-0.010654452132035,0.5925925925925926,1.896206956570014,27,1.0,-0.22860262732870362,True,False,-0.0091101044003538,-2.7774053634479645,-0.0153702775368006,0.4666666666666667,0.5556509092217397,30,1.0,1.2527324685052013,True,True,-0.001406688083716,-1.792919806173935,-0.0024382095537098,0.4375,0.6015523186331917,16,1.0,-0.665613604682469,False,False,-0.17605339286460497,-0.8528419966542471,1.0423083155498063,2,3,2,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0013941733776186,1.7076170026680897,-0.0012493762697761,0.4,2.080207966551806,5,1.0,-0.2715732160884674,False,False,0.0017301395423672,1.6030532865084075,-0.0023462141796279,0.3333333333333333,1.556948779019482,6,1.0,-1.1767245350356144,False,False,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,1.6978241645912222,1.6553351445882485,1.8242621149032994,0,0,0,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0016486620776865,1.979190218756557,-0.0012493762697761,0.4,2.277291825982165,5,1.0,0.0,False,False,0.0035046766553252,2.779777821544022,-0.0023462141796279,0.3333333333333333,2.1267926110632427,6,1.0,0.0,False,False,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,2.0598986023722428,2.0603272751073147,2.0961474677056864,0,0,0,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0016486620776865,1.979190218756557,-0.0012493762697761,0.4,2.277291825982165,5,1.0,0.0,False,False,0.0054203699547128,3.931081342164802,-0.0023462141796279,0.3333333333333333,2.7403829476763617,6,1.0,1.1513035206207802,True,True,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,2.3477244825274375,2.0603272751073147,2.352504007242378,1,1,1,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0013941733776186,1.7076170026680897,-0.0012493762697761,0.4,2.080207966551806,5,1.0,-0.2715732160884674,False,False,0.0017301395423672,1.6030532865084075,-0.0023462141796279,0.3333333333333333,1.556948779019482,6,1.0,-1.1767245350356144,False,False,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,1.6978241645912222,1.6553351445882485,1.8242621149032994,0,0,0,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0016486620776865,1.979190218756557,-0.0012493762697761,0.4,2.277291825982165,5,1.0,0.0,False,False,0.0035046766553252,2.779777821544022,-0.0023462141796279,0.3333333333333333,2.1267926110632427,6,1.0,0.0,False,False,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,2.0598986023722428,2.0603272751073147,2.0961474677056864,0,0,0,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0016486620776865,1.979190218756557,-0.0012493762697761,0.4,2.277291825982165,5,1.0,0.0,False,False,0.0054203699547128,3.931081342164802,-0.0023462141796279,0.3333333333333333,2.7403829476763617,6,1.0,1.1513035206207802,True,True,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,2.3477244825274375,2.0603272751073147,2.352504007242378,1,1,1,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0013941733776186,1.7076170026680897,-0.0012493762697761,0.4,2.080207966551806,5,1.0,-0.2715732160884674,False,False,0.0017301395423672,1.6030532865084075,-0.0023462141796279,0.3333333333333333,1.556948779019482,6,1.0,-1.1767245350356144,False,False,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,1.6978241645912222,1.6553351445882485,1.8242621149032994,0,0,0,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0016486620776865,1.979190218756557,-0.0012493762697761,0.4,2.277291825982165,5,1.0,0.0,False,False,0.0035046766553252,2.779777821544022,-0.0023462141796279,0.3333333333333333,2.1267926110632427,6,1.0,0.0,False,False,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,2.0598986023722428,2.0603272751073147,2.0961474677056864,0,0,0,0,evaluation_early_third
Mini TradingAgents,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0016486620776865,1.979190218756557,-0.0012493762697761,0.4,2.277291825982165,5,1.0,0.0,False,False,0.0054203699547128,3.931081342164802,-0.0023462141796279,0.3333333333333333,2.7403829476763617,6,1.0,1.1513035206207802,True,True,0.0014271820884483,1.3391620377303188,-0.002557652117293,0.4285714285714285,2.0045804351702645,7,1.0,0.0,False,False,0.001586692278181,2.141464331458072,-0.0019648324817365,0.4444444444444444,1.9739690714247569,9,1.0,0.0,False,False,2.3477244825274375,2.0603272751073147,2.352504007242378,1,1,1,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",9.197987488707148e-05,0.0566729507060516,-0.0066612933630184,0.3636363636363636,1.012062527245467,11,1.0,0.0,False,False,0.0051581583822586,3.2505725827495247,-0.0055859552755366,0.4166666666666667,2.184138158751539,12,1.0,2.263899406636038,True,True,-0.003399433819383,-1.795670956053804,-0.0080661194861945,0.5294117647058824,0.6987656902663428,17,1.0,0.0,False,False,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.2242823931264929,-0.8694990026738763,0.9933267471507793,1,1,1,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",9.197987488707148e-05,0.0566729507060516,-0.0066612933630184,0.3636363636363636,1.012062527245467,11,1.0,0.0,False,False,0.0014029156494625,0.9866731761134864,-0.0055478690127229,0.3333333333333333,1.2271127567000948,12,1.0,0.0,False,False,-0.003399433819383,-1.795670956053804,-0.0080661194861945,0.5294117647058824,0.6987656902663428,17,1.0,0.0,False,False,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.7902572447855025,-0.8694990026738763,0.866028243276425,0,0,0,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0004643358847269,0.2357407232759566,-0.0061419083305055,0.4,1.0610117358932265,10,1.0,0.179067772569905,True,True,0.0033145966810761,2.16233261724657,-0.0055478690127227,0.3333333333333333,1.5356060860434042,12,1.0,1.1756594411330836,True,True,-0.0033333731282174,-1.749240949599654,-0.0080794656481005,0.5625,0.6720722195600973,16,1.0,0.046430006454150075,False,True,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.43996793974621773,-0.7567501131618487,0.9438056409868872,3,2,2,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",9.197987488707148e-05,0.0566729507060516,-0.0066612933630184,0.3636363636363636,1.012062527245467,11,1.0,0.0,False,False,0.0051581583822586,3.2505725827495247,-0.0055859552755366,0.4166666666666667,2.184138158751539,12,1.0,2.263899406636038,True,True,-0.003399433819383,-1.795670956053804,-0.0080661194861945,0.5294117647058824,0.6987656902663428,17,1.0,0.0,False,False,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.2242823931264929,-0.8694990026738763,0.9933267471507793,1,1,1,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",9.197987488707148e-05,0.0566729507060516,-0.0066612933630184,0.3636363636363636,1.012062527245467,11,1.0,0.0,False,False,0.0014029156494625,0.9866731761134864,-0.0055478690127229,0.3333333333333333,1.2271127567000948,12,1.0,0.0,False,False,-0.003399433819383,-1.795670956053804,-0.0080661194861945,0.5294117647058824,0.6987656902663428,17,1.0,0.0,False,False,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.7902572447855025,-0.8694990026738763,0.866028243276425,0,0,0,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0004643358847269,0.2357407232759566,-0.0061419083305055,0.4,1.0610117358932265,10,1.0,0.179067772569905,True,True,0.0033145966810761,2.16233261724657,-0.0055478690127227,0.3333333333333333,1.5356060860434042,12,1.0,1.1756594411330836,True,True,-0.0033333731282174,-1.749240949599654,-0.0080794656481005,0.5625,0.6720722195600973,16,1.0,0.046430006454150075,False,True,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.43996793974621773,-0.7567501131618487,0.9438056409868872,3,2,2,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",9.197987488707148e-05,0.0566729507060516,-0.0066612933630184,0.3636363636363636,1.012062527245467,11,1.0,0.0,False,False,0.0051581583822586,3.2505725827495247,-0.0055859552755366,0.4166666666666667,2.184138158751539,12,1.0,2.263899406636038,True,True,-0.003399433819383,-1.795670956053804,-0.0080661194861945,0.5294117647058824,0.6987656902663428,17,1.0,0.0,False,False,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.2242823931264929,-0.8694990026738763,0.9933267471507793,1,1,1,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",9.197987488707148e-05,0.0566729507060516,-0.0066612933630184,0.3636363636363636,1.012062527245467,11,1.0,0.0,False,False,0.0014029156494625,0.9866731761134864,-0.0055478690127229,0.3333333333333333,1.2271127567000948,12,1.0,0.0,False,False,-0.003399433819383,-1.795670956053804,-0.0080661194861945,0.5294117647058824,0.6987656902663428,17,1.0,0.0,False,False,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.7902572447855025,-0.8694990026738763,0.866028243276425,0,0,0,0,evaluation_early_third
Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0004643358847269,0.2357407232759566,-0.0061419083305055,0.4,1.0610117358932265,10,1.0,0.179067772569905,True,True,0.0033145966810761,2.16233261724657,-0.0055478690127227,0.3333333333333333,1.5356060860434042,12,1.0,1.1756594411330836,True,True,-0.0033333731282174,-1.749240949599654,-0.0080794656481005,0.5625,0.6720722195600973,16,1.0,0.046430006454150075,False,True,-0.0020347721312073,-2.4087041499077437,-0.0040305641121619,0.4,0.5286155125525716,15,1.0,0.0,False,False,-0.43996793974621773,-0.7567501131618487,0.9438056409868872,3,2,2,0,evaluation_early_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",-0.0023361116777753,-1.0895678315750512,-0.0071459059950631,0.3333333333333333,0.7026418087922246,9,1.0,-1.1462407822811027,False,False,0.0026596160051013,1.7900954421025708,-0.0047884537073293,0.5,1.826452082821017,6,1.0,0.8034222659890844,True,True,-0.0055782123374595,-2.9442270327022038,-0.0089285657857205,0.5,0.4844259525724788,12,1.0,-1.1485560766483998,False,False,-0.0019050305014236,-2.7122066309920854,-0.0026608733839837,0.3,0.5595045089608682,10,1.0,-0.30350248108434164,True,False,-1.2389765132916923,-1.9008872312835683,0.7269203483103186,1,2,1,0,evaluation_early_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",-0.0003515843091702,-0.1320079408543401,-0.0066612933630184,0.3636363636363636,0.9538921387568934,11,1.0,-0.1886808915603917,False,False,-0.0006511648125899,-0.4104549090027034,-0.0073337861570339,0.3571428571428571,0.9145606621575032,14,1.0,-1.3971280851161898,False,False,-0.0014094733308104,-0.7551000085274966,-0.0062722296954793,0.5333333333333333,0.8478875656450561,15,1.0,1.0405709475263074,True,True,0.000279672822375,0.3652091578068965,-0.0031432773259021,0.4285714285714285,1.1040723438236844,14,1.0,2.7739133077146403,True,True,-0.23308842514441086,-0.27123142492852176,0.9215971999427763,2,2,2,0,evaluation_early_third
Multi-factor model,multifactor_weights,factor_balanced_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",-0.0021365434376469,-0.8708601851996391,-0.0079075370422293,0.4,0.7882414032738033,15,1.0,-0.9275331359056908,False,False,0.0008983693580146,0.5296428035424844,-0.0093398964603951,0.2666666666666666,1.0918808159148954,15,1.0,-0.457030372571002,False,False,-0.0060022994423947,-2.980368292686668,-0.0096011955250273,0.4705882352941176,0.5425326706380171,17,1.0,-1.1846973366328641,False,False,-0.0023843314729062,-2.455979842972185,-0.0048371510210459,0.4210526315789473,0.6262189254712951,19,1.0,-0.04727569306444135,True,False,-1.444391379329002,-1.6634200140859121,0.7555092436687767,0,1,0,0,evaluation_early_third
Multi-factor model,multifactor_weights,factor_baseline_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",-0.0023244785390504,-1.0758981805557708,-0.0076663729980428,0.3333333333333333,0.7036557377632062,9,1.0,-1.1325711312618223,False,False,0.0015206798021336,1.0012595068557557,-0.0056731878277536,0.2857142857142857,1.3649952632762334,7,1.0,0.014586330742269338,True,True,-0.0006502276490965,-0.4604486308442371,-0.0040171842035026,0.5454545454545454,0.8793500318879695,11,1.0,1.335222325209567,True,True,-0.0016805343100011,-2.290697065215003,-0.0024078078942533,0.2727272727272727,0.5901546352312705,11,1.0,0.1180070846927408,True,True,-0.7064460924398137,-0.7681734057000039,0.8542059963417863,3,3,3,0,evaluation_early_third
